Transported,PassengerId,CryoSleep,Age,VIP,Deck,Num,Side,AmountSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_U,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_U
True,0290_04,0.0,9.0,0.0,1.0,7.0,0.0,0.0,False,True,False,False,True,False,False,False
True,0291_01,0.0,40.0,0.0,3.0,10.0,0.0,7678.0,False,True,False,False,False,False,True,False
True,0294_01,1.0,50.0,0.0,1.0,8.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0297_01,0.0,24.0,0.0,6.0,47.0,1.0,1433.0,True,False,False,False,False,False,True,False
True,0298_01,1.0,57.0,0.0,0.0,3.0,1.0,0.0,False,True,False,False,True,False,False,False
False,0301_01,1.0,16.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
False,0302_01,0.0,23.0,0.0,5.0,67.0,1.0,1385.0,True,False,False,False,False,False,True,False
True,0303_01,1.0,23.0,0.0,6.0,41.0,0.0,0.0,False,False,False,True,False,False,True,False
False,0304_01,0.0,28.0,0.0,4.0,18.0,0.0,7439.0,False,True,False,False,False,False,True,False
False,0305_01,0.0,23.0,0.0,2.0,7.0,1.0,3073.0,False,True,False,False,True,False,False,False
False,0306_01,0.0,23.0,0.0,4.0,19.0,0.0,904.0,True,False,False,False,False,False,True,False
True,0307_01,0.0,18.0,0.0,5.0,59.0,0.0,1359.0,True,False,False,False,False,False,True,False
False,0309_01,0.0,18.0,0.0,5.0,60.0,0.0,1357.0,True,False,False,False,False,False,True,False
False,0310_01,0.0,67.0,0.0,-1.0,-1.0,-1.0,5558.0,False,True,False,False,False,False,True,False
True,0313_01,0.0,60.0,0.0,5.0,68.0,1.0,552.0,True,False,False,False,False,True,False,False
True,0313_02,1.0,26.6,0.0,6.0,50.0,1.0,0.0,True,False,False,False,True,False,False,False
True,0313_03,0.0,49.0,0.0,5.0,68.0,1.0,649.0,True,False,False,False,True,False,False,False
True,0313_04,0.0,0.0,0.0,6.0,50.0,1.0,0.0,True,False,False,False,True,False,False,False
False,0314_01,0.0,26.0,0.0,6.0,51.0,1.0,1790.0,True,False,False,False,True,False,False,False
True,0315_01,1.0,35.0,0.0,6.0,42.0,0.0,0.0,False,False,False,True,False,True,False,False
True,0316_01,0.0,24.0,0.0,1.0,9.0,0.0,3325.2,False,True,False,False,False,False,True,False
True,0316_02,1.0,20.0,0.0,1.0,9.0,0.0,0.0,False,True,False,False,False,False,True,False
False,0320_01,0.0,18.0,0.0,6.0,44.0,0.0,159.4,True,False,False,False,False,False,True,False
False,0320_02,0.0,21.0,0.0,6.0,44.0,0.0,8.0,True,False,False,False,False,False,True,False
False,0321_01,0.0,59.0,1.0,5.0,61.0,0.0,1227.0,False,False,False,True,False,False,True,False
False,0322_01,1.0,13.0,0.0,6.0,45.0,0.0,0.0,True,False,False,False,False,True,False,False
False,0324_01,1.0,43.0,0.0,6.0,53.0,1.0,0.0,True,False,False,False,True,False,False,False
False,0326_01,1.0,29.0,0.0,6.0,47.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0327_01,0.0,19.0,0.0,-1.0,-1.0,-1.0,803.0,True,False,False,False,False,False,True,False
True,0330_01,0.0,2.0,0.0,2.0,14.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0330_02,0.0,32.0,0.0,2.0,14.0,0.0,5146.0,False,True,False,False,False,False,True,False
False,0330_03,0.0,33.0,0.0,2.0,14.0,0.0,2168.0,False,True,False,False,False,False,True,False
False,0331_01,0.0,25.0,0.0,5.0,72.0,1.0,803.0,True,False,False,False,False,False,True,False
True,0333_01,1.0,29.0,0.0,5.0,73.0,1.0,0.0,False,False,True,False,True,False,False,False
False,0334_01,0.0,29.0,0.0,5.0,62.0,0.0,7404.0,False,False,True,False,False,False,True,False
False,0336_01,0.0,44.0,0.0,5.0,74.0,1.0,712.0,True,False,False,False,False,False,True,False
True,0337_01,1.0,2.0,0.0,5.0,63.0,0.0,0.0,False,False,True,False,True,False,False,False
True,0337_02,0.0,19.0,0.0,5.0,63.0,0.0,2460.0,False,False,True,False,False,False,True,False
True,0337_03,0.0,0.0,0.0,5.0,63.0,0.0,0.0,False,False,True,False,True,False,False,False
True,0338_01,1.0,18.0,0.0,6.0,48.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0340_01,1.0,38.0,0.0,1.0,10.0,0.0,0.0,False,True,False,False,True,False,False,False
False,0341_01,1.0,5.0,0.0,6.0,57.0,1.0,0.0,True,False,False,False,False,True,False,False
False,0343_01,0.0,31.0,0.0,5.0,76.0,1.0,1302.0,True,False,False,False,False,True,False,False
False,0345_01,1.0,30.0,0.0,4.0,21.0,0.0,0.0,False,False,True,False,False,False,True,False
True,0346_01,1.0,15.0,0.0,6.0,59.0,1.0,0.0,True,False,False,False,True,False,False,False
False,0347_01,0.0,27.0,0.0,5.0,64.0,0.0,1868.0,False,False,True,False,False,False,True,False
True,0348_01,0.0,22.0,0.0,3.0,12.0,1.0,3223.0,False,False,True,False,False,False,True,False
True,0348_02,0.0,36.0,0.0,-1.0,-1.0,-1.0,2385.0,False,False,True,False,False,False,True,False
True,0350_01,1.0,14.0,0.0,6.0,60.0,1.0,0.0,True,False,False,False,False,True,False,False
False,0352_01,0.0,23.0,0.0,5.0,78.0,1.0,4976.0,False,False,True,False,False,False,True,False
True,0355_01,1.0,18.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
True,0356_01,1.0,36.0,0.0,1.0,15.0,1.0,0.0,False,True,False,False,True,False,False,False
False,0357_01,0.0,41.0,0.0,5.0,65.0,0.0,1906.4,True,False,False,False,False,False,True,False
True,0358_01,1.0,50.0,0.0,6.0,50.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0358_02,1.0,32.0,0.0,6.0,50.0,0.0,0.0,True,False,False,False,False,True,False,False
False,0359_01,0.0,26.0,0.0,5.0,66.0,0.0,689.0,True,False,False,False,False,True,False,False
False,0360_01,0.0,15.0,0.0,5.0,67.0,0.0,715.0,True,False,False,False,False,False,True,False
True,0361_01,0.0,33.0,0.0,5.0,68.0,0.0,733.0,True,False,False,False,True,False,False,False
False,0365_01,0.0,27.4,0.0,6.0,51.0,0.0,706.0,True,False,False,False,True,False,False,False
False,0368_01,0.0,26.0,0.0,5.0,82.0,1.0,7405.0,False,False,True,False,False,False,True,False
True,0368_02,1.0,61.0,0.0,5.0,82.0,1.0,0.0,False,False,True,False,False,False,True,False
True,0369_01,0.0,24.0,0.0,6.0,53.0,0.0,827.0,True,False,False,False,False,False,True,False
False,0370_01,0.0,30.0,0.0,5.0,83.0,1.0,1559.0,True,False,False,False,False,False,True,False
True,0371_01,1.0,24.0,0.0,5.0,84.0,1.0,0.0,False,False,True,False,False,False,True,False
False,0372_01,0.0,24.0,0.0,5.0,85.0,1.0,2771.0,True,False,False,False,False,False,True,False
False,0373_01,1.0,41.0,0.0,6.0,62.0,1.0,0.0,True,False,False,False,False,False,True,False
False,0375_01,0.0,20.0,0.0,4.0,22.0,1.0,788.0,True,False,False,False,False,False,True,False
True,0376_01,0.0,22.0,0.0,6.0,54.0,0.0,908.0,True,False,False,False,False,False,True,False
False,0377_01,0.0,63.0,0.0,2.0,15.0,0.0,9432.0,False,True,False,False,True,False,False,False
False,0378_01,0.0,18.0,0.0,1.0,11.0,0.0,6065.0,False,True,False,False,True,False,False,False
True,0378_02,1.0,21.0,0.0,1.0,11.0,0.0,0.0,False,True,False,False,True,False,False,False
False,0378_03,0.0,79.0,0.0,1.0,11.0,0.0,10645.0,False,True,False,False,False,False,True,False
True,0378_04,1.0,56.0,0.0,1.0,11.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0378_05,1.0,13.0,0.0,1.0,11.0,0.0,0.0,False,True,False,False,False,False,True,False
False,0378_06,0.0,33.0,0.0,1.0,11.0,0.0,4729.0,False,True,False,False,False,False,True,False
True,0378_07,1.0,32.0,0.0,1.0,11.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0379_01,0.0,31.0,0.0,6.0,63.0,1.0,953.0,True,False,False,False,False,False,True,False
True,0380_01,1.0,26.0,0.0,-1.0,-1.0,-1.0,0.0,False,True,False,False,True,False,False,False
True,0381_01,1.0,18.0,0.0,1.0,16.0,1.0,0.0,False,True,False,False,True,False,False,False
True,0381_02,1.0,38.0,0.0,1.0,16.0,1.0,0.0,False,True,False,False,True,False,False,False
False,0382_01,0.0,23.0,0.0,6.0,64.0,1.0,720.0,False,False,False,True,False,False,False,True
False,0383_01,0.0,28.0,0.0,6.0,55.0,0.0,4688.0,True,False,False,False,False,False,True,False
False,0383_02,1.0,34.0,0.0,6.0,55.0,0.0,0.0,True,False,False,False,False,True,False,False
True,0384_01,0.0,0.0,0.0,6.0,56.0,0.0,0.0,True,False,False,False,True,False,False,False
True,0384_02,0.0,14.0,0.0,6.0,56.0,0.0,909.0,True,False,False,False,False,False,True,False
False,0385_01,0.0,23.0,0.0,6.0,65.0,1.0,888.0,True,False,False,False,False,False,True,False
False,0387_01,1.0,49.0,0.0,6.0,66.0,1.0,0.0,True,False,False,False,False,False,True,False
False,0388_01,1.0,14.0,0.0,6.0,57.0,0.0,0.0,True,False,False,False,False,False,True,False
False,0389_01,0.0,18.0,0.0,4.0,23.0,1.0,791.0,True,False,False,False,False,False,True,False
True,0391_01,0.0,27.0,1.0,2.0,9.0,1.0,6784.0,False,True,False,False,False,True,False,False
False,0392_01,0.0,48.0,0.0,4.0,24.0,1.0,1619.0,True,False,False,False,False,False,True,False
False,0395_01,0.0,31.0,1.0,1.0,17.0,1.0,25400.0,False,True,False,False,True,False,False,False
False,0395_02,0.0,61.0,0.0,1.0,17.0,1.0,4445.0,False,True,False,False,True,False,False,False
True,0396_01,1.0,18.0,0.0,6.0,59.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0397_01,1.0,45.0,0.0,5.0,69.0,0.0,0.0,False,False,True,False,False,False,True,False
False,0398_01,0.0,22.0,0.0,3.0,13.0,0.0,6498.0,False,False,True,False,False,False,True,False
False,0401_01,0.0,30.0,1.0,3.0,14.0,0.0,1056.0,False,False,True,False,False,False,True,False
False,0401_02,0.0,30.0,0.0,3.0,14.0,0.0,1783.0,False,False,True,False,False,False,True,False
True,0402_01,1.0,32.0,1.0,3.0,15.0,0.0,0.0,False,False,False,True,True,False,False,False
True,0403_01,0.0,43.0,1.0,3.0,13.0,1.0,1251.0,False,False,True,False,False,False,True,False
False,0405_01,0.0,17.0,0.0,5.0,89.0,1.0,566.2,True,False,False,False,True,False,False,False
False,0407_01,0.0,23.0,0.0,6.0,69.0,1.0,2070.4,True,False,False,False,False,False,True,False
False,0407_02,0.0,20.0,0.0,5.0,90.0,1.0,693.0,True,False,False,False,False,False,True,False
False,0407_03,1.0,39.0,0.0,6.0,69.0,1.0,0.0,True,False,False,False,False,False,True,False
False,0408_01,0.0,35.0,0.0,4.0,25.0,1.0,1299.0,False,False,True,False,False,False,True,False
False,0409_01,0.0,31.0,0.0,5.0,71.0,0.0,1118.0,False,False,True,False,False,False,True,False
False,0410_01,0.0,21.0,0.0,5.0,72.0,0.0,717.0,True,False,False,False,True,False,False,False
False,0411_01,0.0,16.0,0.0,5.0,91.0,1.0,932.0,True,False,False,False,False,False,True,False
True,0412_01,0.0,60.0,0.0,2.0,11.0,1.0,14744.0,False,True,False,False,False,False,True,False
False,0413_01,0.0,18.0,0.0,5.0,92.0,1.0,569.0,True,False,False,False,False,False,True,False
False,0415_01,1.0,42.0,0.0,6.0,60.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0417_01,1.0,68.0,0.0,1.0,18.0,1.0,0.0,False,True,False,False,True,False,False,False
False,0417_02,0.0,22.0,0.0,1.0,18.0,1.0,7878.0,False,True,False,False,True,False,False,False
True,0417_03,1.0,59.0,0.0,1.0,18.0,1.0,0.0,False,True,False,False,False,False,True,False
True,0423_01,0.0,30.6,0.0,1.0,19.0,1.0,3662.0,False,True,False,False,False,False,True,False
False,0425_01,0.0,37.0,0.0,5.0,96.0,1.0,1157.0,False,False,True,False,False,False,True,False
True,0425_02,1.0,3.0,0.0,5.0,96.0,1.0,0.0,False,False,True,False,False,False,True,False
True,0425_03,1.0,31.0,0.0,5.0,96.0,1.0,0.0,False,False,True,False,False,False,True,False
True,0427_01,0.0,31.0,0.0,4.0,26.0,1.0,11882.8,False,True,False,False,False,False,True,False
True,0428_01,0.0,29.0,0.0,2.0,16.0,0.0,7972.0,False,True,False,False,False,False,True,False
True,0429_01,0.0,20.0,0.0,0.0,5.0,0.0,10345.0,False,True,False,False,True,False,False,False
True,0429_02,1.0,46.0,0.0,0.0,5.0,0.0,0.0,False,True,False,False,True,False,False,False
True,0430_01,0.0,29.0,0.0,5.0,75.0,0.0,1042.0,True,False,False,False,False,False,True,False
True,0431_01,1.0,43.0,0.0,5.0,97.0,1.0,0.0,False,False,True,False,False,False,True,False
False,0432_01,0.0,17.0,0.0,5.0,76.0,0.0,1493.0,False,False,True,False,False,False,True,False
True,0433_01,1.0,27.0,0.0,1.0,20.0,1.0,0.0,False,True,False,False,True,False,False,False
False,0433_02,0.0,47.0,0.0,1.0,20.0,1.0,7513.0,False,True,False,False,False,False,True,False
True,0434_01,1.0,45.0,0.0,5.0,77.0,0.0,0.0,False,False,True,False,False,False,True,False
True,0435_01,1.0,17.0,0.0,6.0,62.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0436_01,0.0,10.0,0.0,6.0,63.0,0.0,0.0,True,False,False,False,True,False,False,False
False,0436_02,0.0,56.0,0.0,6.0,63.0,0.0,679.0,True,False,False,False,False,True,False,False
False,0437_01,0.0,39.0,0.0,5.0,78.0,0.0,871.0,True,False,False,False,False,False,True,False
False,0437_02,0.0,40.0,0.0,5.0,78.0,0.0,873.0,True,False,False,False,False,True,False,False
True,0438_01,1.0,40.0,0.0,1.0,13.0,0.0,0.0,False,True,False,False,False,False,True,False
False,0439_01,0.0,34.0,0.0,2.0,13.0,1.0,7680.2,False,True,False,False,True,False,False,False
False,0441_01,0.0,32.0,0.0,5.0,79.0,0.0,722.0,True,False,False,False,True,False,False,False
False,0442_01,0.0,35.0,0.0,5.0,98.0,1.0,1050.0,True,False,False,False,False,False,True,False
False,0444_01,0.0,32.0,1.0,3.0,15.0,1.0,3015.0,False,False,True,False,False,False,True,False
False,0444_02,0.0,26.0,1.0,5.0,99.0,1.0,2005.0,False,False,False,True,False,False,True,False
False,0445_01,0.0,25.0,0.0,5.0,80.0,0.0,2175.0,True,False,False,False,False,False,True,False
False,0445_02,0.0,26.0,0.0,4.0,25.0,0.0,792.0,False,False,False,True,False,False,True,False
True,0446_01,1.0,22.0,0.0,1.0,21.0,1.0,0.0,False,True,False,False,True,False,False,False
True,0447_01,0.0,22.0,0.0,5.0,81.0,0.0,804.0,True,False,False,False,False,False,True,False
False,0448_01,0.0,24.0,0.0,4.0,27.0,1.0,789.0,True,False,False,False,False,False,True,False
True,0448_02,1.0,32.0,0.0,6.0,71.0,1.0,0.0,True,False,False,False,False,True,False,False
True,0449_01,1.0,11.0,0.0,6.0,64.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0452_01,1.0,22.0,0.0,4.0,26.0,0.0,0.0,False,False,True,False,False,False,True,False
True,0453_01,1.0,19.0,0.0,1.0,14.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0453_02,1.0,34.0,0.0,-1.0,-1.0,-1.0,0.0,False,True,False,False,True,False,False,False
True,0453_03,1.0,74.0,0.0,1.0,14.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0454_01,0.2,28.0,1.0,1.0,15.0,0.0,5043.0,False,True,False,False,True,False,False,False
True,0454_02,1.0,42.0,0.0,1.0,15.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0454_03,1.0,43.0,0.0,1.0,15.0,0.0,0.0,False,True,False,False,False,False,True,False
False,0456_01,0.0,55.0,0.0,5.0,83.0,0.0,715.0,True,False,False,False,False,False,True,False
True,0457_01,0.0,19.0,0.0,6.0,72.0,1.0,773.0,True,False,False,False,False,True,False,False
False,0457_02,1.0,6.0,0.0,6.0,72.0,1.0,0.0,True,False,False,False,False,False,True,False
False,0457_03,0.0,7.0,0.0,6.0,72.0,1.0,0.0,True,False,False,False,False,False,True,False
True,0458_01,1.0,28.0,0.0,3.0,16.0,0.0,0.0,False,True,False,False,True,False,False,False
False,0459_01,0.0,15.0,0.0,5.0,84.0,0.0,2217.0,True,False,False,False,False,False,True,False
True,0460_01,1.0,24.0,0.0,6.0,65.0,0.0,0.0,True,False,False,False,False,True,False,False
True,0461_01,0.0,31.0,0.0,4.0,27.0,0.0,869.0,True,False,False,False,False,True,False,False
True,0461_02,0.0,22.0,0.0,5.0,85.0,0.0,884.0,True,False,False,False,False,False,True,False
True,0461_03,0.0,1.0,0.0,6.0,66.0,0.0,0.0,True,False,False,False,True,False,False,False
False,0462_01,1.0,50.0,0.0,6.0,67.0,0.0,0.0,True,False,False,False,False,False,False,True
False,0463_01,0.0,34.0,0.0,5.0,100.0,1.0,1226.0,False,False,True,False,False,False,True,False
False,0463_02,0.0,14.0,0.0,5.0,100.0,1.0,1861.0,False,False,True,False,False,False,True,False
False,0465_01,0.0,19.0,0.0,4.0,28.0,1.0,1620.0,True,False,False,False,False,False,True,False
True,0465_02,0.0,34.6,0.0,4.0,28.0,1.0,826.0,True,False,False,False,False,False,True,False
False,0466_01,0.0,36.0,0.0,5.0,101.0,1.0,865.0,True,False,False,False,False,False,True,False
False,0468_01,1.0,34.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
True,0470_01,1.0,25.0,0.0,5.0,86.0,0.0,0.0,False,False,True,False,True,False,False,False
True,0470_02,1.0,36.0,0.0,5.0,86.0,0.0,0.0,False,False,False,True,False,False,True,False
False,0471_01,0.0,16.0,0.0,1.0,22.0,1.0,5400.0,False,True,False,False,False,False,True,False
True,0471_02,0.0,30.0,0.0,1.0,22.0,1.0,7976.0,False,True,False,False,True,False,False,False
False,0472_01,0.0,37.0,0.0,5.0,87.0,0.0,862.0,True,False,False,False,False,True,False,False
True,0474_01,1.0,15.0,0.0,6.0,69.0,0.0,0.0,True,False,False,False,True,False,False,False
False,0475_01,0.0,36.0,0.0,4.0,29.0,1.0,990.0,True,False,False,False,False,False,True,False
False,0476_01,0.0,27.0,0.0,5.0,103.0,1.0,1225.8,False,False,True,False,False,True,False,False
True,0476_02,1.0,27.0,0.0,5.0,103.0,1.0,0.0,False,False,True,False,False,False,True,False
True,0476_03,1.0,12.0,0.0,5.0,103.0,1.0,0.0,False,False,True,False,False,False,True,False
False,0477_01,0.0,22.0,0.0,4.0,30.0,1.0,1624.0,True,False,False,False,False,False,True,False
False,0480_01,0.0,27.0,0.0,6.0,74.0,1.0,694.8,True,False,False,False,False,False,True,False
True,0481_01,1.0,13.0,0.0,6.0,70.0,0.0,0.0,True,False,False,False,False,False,True,False
False,0482_01,0.0,27.0,0.0,4.0,28.0,0.0,788.0,True,False,False,False,False,False,True,False
False,0482_02,0.0,28.0,0.0,5.0,88.0,0.0,629.0,True,False,False,False,False,False,True,False
False,0485_01,0.0,21.0,0.0,1.0,17.0,0.0,3436.0,False,True,False,False,True,False,False,False
False,0487_01,0.2,39.0,0.0,2.0,19.0,0.0,6527.0,False,True,False,False,False,False,True,False
False,0488_01,1.0,28.0,0.0,6.0,76.0,1.0,199.0,True,False,False,False,False,True,False,False
True,0490_01,1.0,14.0,0.0,6.0,71.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0498_01,1.0,27.0,0.0,-1.0,-1.0,-1.0,0.0,False,True,False,False,True,False,False,False
True,0498_02,1.0,46.0,0.0,1.0,18.0,0.0,0.0,False,True,False,False,True,False,False,False
True,0499_01,1.0,27.0,0.0,5.0,89.0,0.0,0.0,False,False,True,False,True,False,False,False
False,0499_02,0.0,21.0,0.0,4.0,29.0,0.0,0.0,False,False,True,False,False,False,True,False
True,0500_01,0.0,21.0,0.0,3.0,19.0,1.0,2344.0,False,False,True,False,True,False,False,False
False,0501_01,0.0,42.0,0.0,4.0,32.0,1.0,4390.4,False,True,False,False,False,False,True,False
False,0502_01,0.0,22.0,0.0,-1.0,-1.0,-1.0,1298.0,False,False,True,False,False,False,True,False
True,0503_01,0.0,10.0,0.0,5.0,90.0,0.0,0.0,False,False,True,False,False,False,True,False
False,0503_02,0.0,43.0,0.0,5.0,90.0,0.0,1897.0,False,False,True,False,False,False,True,False
False,0503_03,0.0,42.0,0.0,4.0,31.0,0.0,1297.0,False,False,True,False,False,False,True,False
True,0504_01,1.0,18.0,0.0,1.0,19.0,0.0,0.0,False,True,False,False,True,False,False,False
True,0504_02,1.0,54.0,0.0,1.0,19.0,0.0,0.0,False,True,False,False,True,False,False,False
True,0504_03,1.0,24.0,0.0,1.0,19.0,0.0,0.0,False,True,False,False,False,False,False,True
False,0504_04,0.0,64.0,0.0,1.0,19.0,0.0,2901.0,False,True,False,False,False,False,True,False
True,0504_05,1.0,18.0,0.0,1.0,19.0,0.0,0.0,False,True,False,False,True,False,False,False
True,0504_06,1.0,53.0,0.0,1.0,19.0,0.0,0.0,False,False,False,True,True,False,False,False
True,0506_01,1.0,23.0,0.0,5.0,91.0,0.0,0.0,False,False,True,False,False,False,True,False
True,0507_01,0.0,39.0,0.0,6.0,74.0,0.0,0.0,True,False,False,False,False,False,True,False
True,0510_01,0.0,59.0,0.0,2.0,16.0,1.0,16844.0,False,True,False,False,False,False,True,False
True,0512_01,0.0,32.0,0.0,3.0,18.0,0.0,5936.0,False,True,False,False,True,False,False,False
True,0512_02,1.0,55.0,0.0,3.0,18.0,0.0,0.0,False,True,False,False,False,False,True,False
True,0513_01,1.0,21.0,0.0,6.0,78.0,1.0,0.0,True,False,False,False,False,True,False,False
True,0515_01,1.0,50.0,0.0,1.0,20.0,0.0,0.0,False,True,False,False,False,False,True,False
False,0516_01,0.0,55.0,0.0,0.0,6.0,0.0,5022.0,False,True,False,False,True,False,False,False
False,0517_01,0.0,27.6,0.0,5.0,109.0,1.0,1521.0,True,False,False,False,False,False,True,False
True,0518_01,1.0,35.0,0.0,5.0,92.0,0.0,0.0,False,False,False,True,False,False,True,False
True,0519_01,1.0,24.2,0.0,6.0,77.0,0.0,0.0,True,False,False,False,False,False,True,False
False,0520_01,0.0,55.0,0.0,6.0,78.0,0.0,437.2,True,False,False,False,False,False,True,False
True,0521_01,0.0,23.0,0.0,4.0,32.0,0.0,305.4,True,False,False,False,False,False,True,False
False,0522_01,0.0,42.0,0.0,4.0,33.0,1.0,906.0,True,False,False,False,False,False,True,False
True,0523_01,0.0,35.0,0.0,4.0,33.0,0.0,2505.0,True,False,False,False,False,False,True,False
True,0525_01,1.0,47.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
False,0527_01,0.0,30.0,0.0,5.0,93.0,0.0,1190.0,False,False,True,False,True,False,False,False
True,0527_02,1.0,34.0,0.0,5.0,93.0,0.0,0.0,False,False,True,False,False,False,True,False
False,0528_01,0.0,46.0,0.0,2.0,17.0,1.0,11141.0,False,True,False,False,False,False,True,False
False,0529_01,1.0,26.0,0.0,6.0,81.0,1.0,0.0,True,False,False,False,False,True,False,False
False,0531_01,1.0,1.0,0.0,6.0,82.0,1.0,0.0,True,False,False,False,True,False,False,False
True,0531_02,1.0,21.2,0.0,6.0,82.0,1.0,0.0,True,False,False,False,True,False,False,False
